groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"L","004c","!","0021","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"17","0031,0037","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"dre","0064,0072,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"21","0032,0031","-","002d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","m‘e: ..Concnlt 
/ -bites, enfl","006d,2018,0065,003a,0020,002e,002e,0043,006f,006e,0063,006e,006c,0074,0020,000a,002f,0020,002d,0062,0069,0074,0065,0073,002c,0020,0065,006e,0066,006c","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","",".et préservez.‘vos 
Jambes --de l’utcère’ 1oujours. 
dangereux. 
  
  
  
  
SAINT« JOSEPB ' 
“ 115, Rue Monimartre, 1!5. 
GRANDE FABRIQUE 
%D, Rue Turbigo, 
LR T . ‘ Bgceuÿsalﬁg","002e,0065,0074,0020,0070,0072,00e9,0073,0065,0072,0076,0065,007a,002e,2018,0076,006f,0073,0020,000a,004a,0061,006d,0062,0065,0073,0020,002d,002d,0064,0065,0020,006c,2019,0075,0074,0063,00e8,0072,0065,2019,0020,0031,006f,0075,006a,006f,0075,0072,0073,002e,0020,000a,0064,0061,006e,0067,0065,0072,0065,0075,0078,002e,0020,000a,0020,0020,000a,0020,0020,000a,0020,0020,000a,0020,0020,000a,0053,0041,0049,004e,0054,00ab,0020,004a,004f,0053,0045,0050,0042,0020,0027,0020,000a,201c,0020,0031,0031,0035,002c,0020,0052,0075,0065,0020,004d,006f,006e,0069,006d,0061,0072,0074,0072,0065,002c,0020,0031,0021,0035,002e,0020,000a,0047,0052,0041,004e,0044,0045,0020,0046,0041,0042,0052,0049,0051,0055,0045,0020,000a,0025,0044,002c,0020,0052,0075,0065,0020,0054,0075,0072,0062,0069,0067,006f,002c,0020,000a,004c,0052,0020,0054,0020,002e,0020,2018,0020,0042,0067,0063,0065,0075,00ff,0073,0061,006c,fb01,0067","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ER SPE","0045,0052,0020,0053,0050,0045","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"mê","006d,00ea"," n&","0020,006e,0026","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"r","0072",":","003a","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"7","0037","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"1","0031","F","0046","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
T","000a,0054","","","none","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"franc","0066,0072,0061,006e,0063","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"er.","0065,0072,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Ely","0045,006c,0079","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","- °1 Ixeures 
Intimité. 
Le Dleu dé Tengeance 
"O Tup“S 
Ssinte Jeaÿnne 
Variétés,"—: 20-h.-90-;. L'Eternel Prmtemps 
Renaissance: —:20:h, 30 - Lomanccæ 2 
Athénée. — M h 45-: Les - Nouveaux ”\Iessœms * 
Théâtre de Paris, —.20 h..30 : L'Enfant de l’'AnIOUT ” 
    
Théâtre Michol.-—‘20'h45 L0mge i Irène: “exi 
geantie. ; 
Palais-Royal. — ,v0 n 30 : Le \Ionsœ.lr de cing 
jeures. - ; Ls 
Nouvel- Ambngu — n0 h. \u1t d A.mour 4 
Théâtre Antoine: — 2011 50 l:“lle du face. ." 
9 | Théâtre  Edouard-VIt..","002d,0020,00b0,0031,0020,0049,0078,0065,0075,0072,0065,0073,0020,000a,0049,006e,0074,0069,006d,0069,0074,00e9,002e,0020,000a,004c,0065,0020,0044,006c,0065,0075,0020,0064,00e9,0020,0054,0065,006e,0067,0065,0061,006e,0063,0065,0020,000a,0022,004f,0020,0054,0075,0070,201c,0053,0020,000a,0053,0073,0069,006e,0074,0065,0020,004a,0065,0061,00ff,006e,006e,0065,0020,000a,0056,0061,0072,0069,00e9,0074,00e9,0073,002c,0022,2014,003a,0020,0032,0030,002d,0068,002e,002d,0039,0030,002d,003b,002e,0020,004c,0027,0045,0074,0065,0072,006e,0065,006c,0020,0050,0072,006d,0074,0065,006d,0070,0073,0020,000a,0052,0065,006e,0061,0069,0073,0073,0061,006e,0063,0065,003a,0020,2014,003a,0032,0030,003a,0068,002c,0020,0033,0030,0020,002d,0020,004c,006f,006d,0061,006e,0063,0063,00e6,0020,0032,0020,000a,0041,0074,0068,00e9,006e,00e9,0065,002e,0020,2014,0020,004d,0020,0068,0020,0034,0035,002d,003a,0020,004c,0065,0073,0020,002d,0020,004e,006f,0075,0076,0065,0061,0075,0078,0020,201d,005c,0049,0065,0073,0073,0153,006d,0073,0020,002a,0020,000a,0054,0068,00e9,00e2,0074,0072,0065,0020,0064,0065,0020,0050,0061,0072,0069,0073,002c,0020,2014,002e,0032,0030,0020,0068,002e,002e,0033,0030,0020,003a,0020,004c,0027,0045,006e,0066,0061,006e,0074,0020,0064,0065,0020,006c,2019,0027,0041,006e,0049,004f,0055,0054,0020,201d,0020,000a,0020,0020,0020,0020,000a,0054,0068,00e9,00e2,0074,0072,0065,0020,004d,0069,0063,0068,006f,006c,002e,002d,2014,2018,0032,0030,0027,0068,0034,0035,0020,004c,0030,006d,0067,0065,0020,0069,0020,0049,0072,00e8,006e,0065,003a,0020,201c,0065,0078,0069,0020,000a,0067,0065,0061,006e,0074,0069,0065,002e,0020,003b,0020,000a,0050,0061,006c,0061,0069,0073,002d,0052,006f,0079,0061,006c,002e,0020,2014,0020,002c,0076,0030,0020,006e,0020,0033,0030,0020,003a,0020,004c,0065,0020,005c,0049,006f,006e,0073,0153,002e,006c,0072,0020,0064,0065,0020,0063,0069,006e,0067,0020,000a,006a,0065,0075,0072,0065,0073,002e,0020,002d,0020,003b,0020,004c,0073,0020,000a,004e,006f,0075,0076,0065,006c,002d,0020,0041,006d,0062,006e,0067,0075,0020,2014,0020,006e,0030,0020,0068,002e,0020,005c,0075,0031,0074,0020,0064,0020,0041,002e,006d,006f,0075,0072,0020,0034,0020,000a,0054,0068,00e9,00e2,0074,0072,0065,0020,0041,006e,0074,006f,0069,006e,0065,003a,0020,2014,0020,0032,0030,0031,0031,0020,0035,0030,0020,006c,003a,201c,006c,006c,0065,0020,0064,0075,0020,0066,0061,0063,0065,002e,0020,002e,0022,0020,000a,0039,0020,007c,0020,0054,0068,00e9,00e2,0074,0072,0065,0020,0020,0045,0064,006f,0075,0061,0072,0064,002d,0056,0049,0074,002e,002e","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,": ","003a,0020","; On ne joua 
_ “pas ‘pour -s’amuser, : ; 
Comédie Gaumartin. — 20 h..30 : 
Ghâtélet — 20-h,'45-: Les mlllious du 1Uncle S 
  
Théâire“de la. Madelelne. _— 
chands ‘de ‘gloite.’ 
Grand- Gungno!. — 0 h (m 
20 - 80" > Les: Mar- 
La Gible » Le-monde 
; reriversé- ;  L’éfreinte - La Fitille à ‘sa - Mémère, 
Théâtre - des Mathurms. — 214 heurgs 3 <p€Æîucl 
Be11/%. s4 4 ; ; 
0 5 | ‘musmue 
Opera _— 1 11 …0 La. l«‘lûle Enchantée. —:29- chéne 
Yes, : Faust. … 
Opera-Gomique. —‘13 h 30 Carmen. — ‘.}0 heuI‘e 
:Làkmé (3;. Cuvalleria Rusticana. 
Bouffes-Parisiens.. — 20-.h.-45 -; LLAL ; 
Nouveautés. — 20 -h:'80 : Pas sur la. bouche | 
Tnanon—Lyrique. — 1; 'h. 30x La 1“111c ue "\Ime 
Angot.‘ 
Qaîté: Lynque -— 1| h 30 et0 h. 30 :‘La Hussw&le 
  
  
  
   
  
1)«°]3r13‘ Ioe Jaü…on ‘Bétôve, (‘olette, “ete.. 
4_lo —-—‘ ! \_ 
E'.“ZEÆE 
V1eux-Dolombl 
Ciné  Max- Llnde Ls 
“Paradls. ! 
  
Ixnu\ (l’H—.t”Ulbt‘{‘!x 
s° 7 - Par T.s £ 
Addic-Paris. — .12-h.45"'concert. 
Tour Eiffei, — 2 0h 452 Radto-Jazz. — 20 h. 490«t> 
‘concert, . . L 
!1euwæ; ; 
  
  
P ‘Bt: Ammaux ‘Arossés ” 
; “7D'K_AGENBECK 
  
  
  
Les Spectaeles” 
  
     
    
  
\;a}:‘tme = Faurn 
Théâtre. Saran- Benhdnﬂ. — 20 5.80 ,: Mon! (.u1£ Ï 
‘êhez les riéhes. PE E 
Porte-Saint-","003b,0020,004f,006e,0020,006e,0065,0020,006a,006f,0075,0061,0020,000a,005f,0020,201c,0070,0061,0073,0020,2018,0070,006f,0075,0072,0020,002d,0073,2019,0061,006d,0075,0073,0065,0072,002c,0020,003a,0020,003b,0020,000a,0043,006f,006d,00e9,0064,0069,0065,0020,0047,0061,0075,006d,0061,0072,0074,0069,006e,002e,0020,2014,0020,0032,0030,0020,0068,002e,002e,0033,0030,0020,003a,0020,000a,0047,0068,00e2,0074,00e9,006c,0065,0074,0020,2014,0020,0032,0030,002d,0068,002c,0027,0034,0035,002d,003a,0020,004c,0065,0073,0020,006d,006c,006c,006c,0069,006f,0075,0073,0020,0064,0075,0020,0031,0055,006e,0063,006c,0065,0020,0053,0020,000a,0020,0020,000a,0054,0068,00e9,00e2,0069,0072,0065,201c,0064,0065,0020,006c,0061,002e,0020,004d,0061,0064,0065,006c,0065,006c,006e,0065,002e,0020,005f,2014,0020,000a,0063,0068,0061,006e,0064,0073,0020,2018,0064,0065,0020,2018,0067,006c,006f,0069,0074,0065,002e,2019,0020,000a,0047,0072,0061,006e,0064,002d,0020,0047,0075,006e,0067,006e,006f,0021,002e,0020,2014,0020,0030,0020,0068,0020,0028,006d,0020,000a,0032,0030,0020,002d,0020,0038,0030,0022,0020,003e,0020,004c,0065,0073,003a,0020,004d,0061,0072,002d,0020,000a,004c,0061,0020,0047,0069,0062,006c,0065,0020,00bb,0020,004c,0065,002d,006d,006f,006e,0064,0065,0020,000a,003b,0020,0072,0065,0072,0069,0076,0065,0072,0073,00e9,002d,0020,003b,0020,0020,004c,2019,00e9,0066,0072,0065,0069,006e,0074,0065,0020,002d,0020,004c,0061,0020,0046,0069,0074,0069,006c,006c,0065,0020,00e0,0020,2018,0073,0061,0020,002d,0020,004d,00e9,006d,00e8,0072,0065,002c,0020,000a,0054,0068,00e9,00e2,0074,0072,0065,0020,002d,0020,0064,0065,0073,0020,004d,0061,0074,0068,0075,0072,006d,0073,002e,0020,2014,0020,0032,0031,0034,0020,0068,0065,0075,0072,0067,0073,0020,0033,0020,003c,0070,20ac,00c6,00ee,0075,0063,006c,0020,000a,0042,0065,0031,0031,002f,0025,002e,0020,0073,0034,0020,0034,0020,003b,0020,003b,0020,000a,0030,0020,0035,0020,007c,0020,2018,006d,0075,0073,006d,0075,0065,0020,000a,004f,0070,0065,0072,0061,0020,005f,2014,0020,0031,0020,0031,0031,0020,2026,0030,0020,004c,0061,002e,0020,006c,00ab,2018,006c,00fb,006c,0065,0020,0045,006e,0063,0068,0061,006e,0074,00e9,0065,002e,0020,2014,003a,0032,0039,002d,0020,0063,0068,00e9,006e,0065,0020,000a,0059,0065,0073,002c,0020,003a,0020,0046,0061,0075,0073,0074,002e,0020,2026,0020,000a,004f,0070,0065,0072,0061,002d,0047,006f,006d,0069,0071,0075,0065,002e,0020,2014,2018,0031,0033,0020,0068,0020,0033,0030,0020,0043,0061,0072,006d,0065,006e,002e,0020,2014,0020,2018,002e,007d,0030,0020,0068,0065,0075,0049,2018,0065,0020,000a,003a,004c,00e0,006b,006d,00e9,0020,0028,0033,003b,002e,0020,0043,0075,0076,0061,006c,006c,0065,0072,0069,0061,0020,0052,0075,0073,0074,0069,0063,0061,006e,0061,002e,0020,000a,0042,006f,0075,0066,0066,0065,0073,002d,0050,0061,0072,0069,0073,0069,0065,006e,0073,002e,002e,0020,2014,0020,0032,0030,002d,002e,0068,002e,002d,0034,0035,0020,002d,003b,0020,004c,004c,0041,004c,0020,003b,0020,000a,004e,006f,0075,0076,0065,0061,0075,0074,00e9,0073,002e,0020,2014,0020,0032,0030,0020,002d,0068,003a,0027,0038,0030,0020,003a,0020,0050,0061,0073,0020,0073,0075,0072,0020,006c,0061,002e,0020,0062,006f,0075,0063,0068,0065,0020,007c,0020,000a,0054,006e,0061,006e,006f,006e,2014,004c,0079,0072,0069,0071,0075,0065,002e,0020,2014,0020,0031,003b,0020,0027,0068,002e,0020,0033,0030,0078,0020,004c,0061,0020,0031,201c,0031,0031,0031,0063,0020,0075,0065,0020,0022,005c,0049,006d,0065,0020,000a,0041,006e,0067,006f,0074,002e,2018,0020,000a,0051,0061,00ee,0074,00e9,003a,0020,004c,0079,006e,0071,0075,0065,0020,002d,2014,0020,0031,007c,0020,0068,0020,0033,0030,0020,0065,0074,0030,0020,0068,002e,0020,0033,0030,0020,003a,2018,004c,0061,0020,0048,0075,0073,0073,0077,0026,006c,0065,0020,000a,0020,0020,000a,0020,0020,000a,0020,0020,000a,0020,0020,0020,000a,0020,0020,000a,0031,0029,00ab,00b0,005d,0033,0072,0031,0033,2018,0020,0049,006f,0065,0020,004a,0061,00fc,2026,006f,006e,0020,2018,0042,00e9,0074,00f4,0076,0065,002c,0020,0028,2018,006f,006c,0065,0074,0074,0065,002c,0020,201c,0065,0074,0065,002e,002e,0020,000a,0034,005f,006c,006f,0020,2014,002d,2014,2018,0020,0021,0020,005c,005f,0020,000a,0045,0027,002e,201c,005a,0045,00c6,0045,0020,000a,0056,0031,0065,0075,0078,002d,0044,006f,006c,006f,006d,0062,006c,0020,000a,0043,0069,006e,00e9,0020,0020,004d,0061,0078,002d,0020,004c,006c,006e,0064,0065,0020,004c,0073,0020,000a,201c,0050,0061,0072,0061,0064,006c,0073,002e,0020,0021,0020,000a,0020,0020,000a,0049,0078,006e,0075,005c,0020,0028,006c,2019,0048,2014,002e,0074,201d,0055,006c,0062,0074,2018,007b,2018,0021,0078,0020,000a,0073,00b0,0020,0037,0020,002d,0020,0050,0061,0072,0020,0054,002e,0073,0020,00a3,0020,000a,0041,0064,0064,0069,0063,002d,0050,0061,0072,0069,0073,002e,0020,2014,0020,002e,0031,0032,002d,0068,002e,0034,0035,0022,0027,0063,006f,006e,0063,0065,0072,0074,002e,0020,000a,0054,006f,0075,0072,0020,0045,0069,0066,0066,0065,0069,002c,0020,2014,0020,0032,0020,0030,0068,0020,0034,0035,0032,0020,0052,0061,0064,0074,006f,002d,004a,0061,007a,007a,002e,0020,2014,0020,0032,0030,0020,0068,002e,0020,0034,0039,0030,00ab,0074,003e,0020,000a,2018,0063,006f,006e,0063,0065,0072,0074,002c,0020,002e,0020,002e,0020,004c,0020,000a,0021,0031,0065,0075,0077,00e6,003b,0020,003b,0020,000a,0020,0020,000a,0020,0020,000a,0050,0020,2018,0042,0074,003a,0020,0041,006d,006d,0061,0075,0078,0020,2018,0041,0072,006f,0073,0073,00e9,0073,0020,201d,0020,000a,003b,0020,201c,0037,0044,0027,004b,005f,0041,0047,0045,004e,0042,0045,0043,004b,0020,000a,0020,0020,000a,0020,0020,000a,0020,0020,000a,004c,0065,0073,0020,0053,0070,0065,0063,0074,0061,0065,006c,0065,0073,201d,0020,000a,0020,0020,000a,0020,0020,0020,0020,0020,000a,0020,0020,0020,0020,000a,0020,0020,000a,005c,003b,0061,007d,003a,2018,0074,006d,0065,0020,003d,0020,0046,0061,0075,0072,006e,0020,000a,0054,0068,00e9,00e2,0074,0072,0065,002e,0020,0053,0061,0072,0061,006e,002d,0020,0042,0065,006e,0068,0064,006e,fb02,002e,0020,2014,0020,0032,0030,0020,0035,002e,0038,0030,0020,002c,003a,0020,004d,006f,006e,0021,0020,0028,002e,0075,0031,00a3,0020,00cf,0020,000a,2018,00ea,0068,0065,007a,0020,006c,0065,0073,0020,0072,0069,00e9,0068,0065,0073,002e,0020,0050,0045,0020,0045,0020,000a,0050,006f,0072,0074,0065,002d,0053,0061,0069,006e,0074,002d","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
246 ","000a,0032,0034,0036,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ne, PARIS","006e,0065,002c,0020,0050,0041,0052,0049,0053","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"GRAISSE de","0047,0052,0041,0049,0053,0053,0045,0020,0064,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ro","0072,006f","m","006d","misrecognised","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
","000a"," ; 
 ","0020,003b,0020,000a,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"'","0027","","","none","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"one:","006f,006e,0065,003a","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"NT","004e,0054","\"I","005c,0022,0049","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"E","0045","D","0044","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"tout","0074,006f,0075,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"°","00b0","o] ","006f,005d,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," u","0020,0075","-U","002d,0055","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"dans","0064,0061,006e,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"c","0063"," de chauffeura 
; Voit, camxon, moto, ‘Ford.Papiers taxi 
3 bis; av. \Va«gam Me-Ternes 
  
4m 
dnoléum 
è","0020,0064,0065,0020,0063,0068,0061,0075,0066,0066,0065,0075,0072,0061,0020,000a,003b,0020,0056,006f,0069,0074,002c,0020,0063,0061,006d,0078,006f,006e,002c,0020,006d,006f,0074,006f,002c,0020,2018,0046,006f,0072,0064,002e,0050,0061,0070,0069,0065,0072,0073,0020,0074,0061,0078,0069,0020,000a,0033,0020,0062,0069,0073,003b,0020,0061,0076,002e,0020,005c,0056,0061,00ab,0067,0061,006d,0020,004d,0065,002d,0054,0065,0072,006e,0065,0073,0020,000a,0020,0020,000a,0034,006d,0020,000a,0064,006e,006f,006c,00e9,0075,006d,0020,000a,00e8","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ci","0063,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"i","0069","-ASsu ","002d,0041,0053,0073,0075,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","",";","003b","false detection","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"1","0031","","","none","6"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"à","00e0","et'","0065,0074,0027","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","nso1s °‘I‘ût","006e,0073,006f,0031,0073,0020,00b0,2018,0049,2018,00fb,0074","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"MART.","004d,0041,0052,0054,002e","maat,","006d,0061,0061,0074,002c","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"P.","0050,002e","p","0070","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"—","2014","=","003d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"r","0072","I‘","0049,2018","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"??.","003f,003f,002e","
","000a","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a","0061","","","miss","5"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"2. — Pour l'incapacité t","0032,002e,0020,2014,0020,0050,006f,0075,0072,0020,006c,0027,0069,006e,0063,0061,0070,0061,0063,0069,0074,00e9,0020,0074","
ﬂ","000a,fb02","misrecognised","1"
